origin_study_name,origin_dataset_name,origin_variable_name,target_study_name,target_dataset_name,target_variable_name
soep-core-preview,bijugend,bij_55_10,soep-core-preview,jugendl,jl0187
soep-core-preview,bijugend,bij_55_11,soep-core-preview,jugendl,jl0438
soep-core-preview,bijugend,bij_55_12,soep-core-preview,jugendl,jl0439
soep-core-preview,bijugend,bij_55_13,soep-core-preview,jugendl,jl0440
soep-core-preview,bijugend,bij_55_14,soep-core-preview,jugendl,jl0441
soep-core-preview,bijugend,bij_55_q121,soep-core-preview,jugendl,jl1561
soep-core-preview,bijugend,bij_56,soep-core-preview,jugendl,jl0188
soep-core-preview,bijugend,bij_56_q121,soep-core-preview,jugendl,jl1562
soep-core-preview,bijugend,bij_57_01,soep-core-preview,jugendl,jl0189
soep-core-preview,bijugend,bij_57_02,soep-core-preview,jugendl,jl0190
soep-core-preview,bijugend,bij_57_03,soep-core-preview,jugendl,jl0191
soep-core-preview,bijugend,bij_57_04,soep-core-preview,jugendl,jl0192
soep-core-preview,bijugend,bij_57_05,soep-core-preview,jugendl,jl0193
soep-core-preview,bijugend,bij_57_06,soep-core-preview,jugendl,jl0194
soep-core-preview,bijugend,bij_57_07,soep-core-preview,jugendl,jl0195
soep-core-preview,bijugend,bij_57_08,soep-core-preview,jugendl,jl0196
soep-core-preview,bijugend,bij_57_q120,soep-core-preview,jugendl,jl0504
soep-core-preview,bijugend,bij_58_01,soep-core-preview,jugendl,jl0197
soep-core-preview,bijugend,bij_58_01_q121,soep-core-preview,jugendl,jl1563
soep-core-preview,bijugend,bij_58_02,soep-core-preview,jugendl,jl0198
soep-core-preview,bijugend,bij_58_03_q121,soep-core-preview,jugendl,jl1564
soep-core-preview,bijugend,bij_58_04_q121,soep-core-preview,jugendl,jl1565
soep-core-preview,bijugend,bij_58_06_q121,soep-core-preview,jugendl,jl1566
soep-core-preview,bijugend,bij_58_07_q121,soep-core-preview,jugendl,jl1567
soep-core-preview,bijugend,bij_58_09_q121,soep-core-preview,jugendl,jl1568
soep-core-preview,bijugend,bij_58_10_q121,soep-core-preview,jugendl,jl1569
soep-core-preview,bijugend,bij_58_12_q121,soep-core-preview,jugendl,jl1570
soep-core-preview,bijugend,bij_58_13_q121,soep-core-preview,jugendl,jl1571
soep-core-preview,bijugend,bij_58_15_q121,soep-core-preview,jugendl,jl1572
soep-core-preview,bijugend,bij_58_16_q121,soep-core-preview,jugendl,jl1573
soep-core-preview,bijugend,bij_58_18_q121,soep-core-preview,jugendl,jl1574
soep-core-preview,bijugend,bij_58_19_q121,soep-core-preview,jugendl,jl1575
soep-core-preview,bijugend,bij_58_21_q121,soep-core-preview,jugendl,jl1576
soep-core-preview,bijugend,bij_58_22_q121,soep-core-preview,jugendl,jl1577
soep-core-preview,bijugend,bij_58_24_q121,soep-core-preview,jugendl,jl1578
soep-core-preview,bijugend,bij_58_25_q121,soep-core-preview,jugendl,jl1579
soep-core-preview,bijugend,bij_58_27_q121,soep-core-preview,jugendl,jl1580
soep-core-preview,bijugend,bij_58_28_q121,soep-core-preview,jugendl,jl1581
soep-core-preview,bijugend,bij_58_30_q121,soep-core-preview,jugendl,jl1582
soep-core-preview,bijugend,bij_59,soep-core-preview,jugendl,jl0199
soep-core-preview,bijugend,bij_59_01_q121,soep-core-preview,jugendl,jl1583
soep-core-preview,bijugend,bij_59_02_q121,soep-core-preview,jugendl,jl1584
soep-core-preview,bijugend,bij_59_03_q121,soep-core-preview,jugendl,jl1585
soep-core-preview,bijugend,bij_59_04_q121,soep-core-preview,jugendl,jl1586
soep-core-preview,bijugend,bij_59_05_q121,soep-core-preview,jugendl,jl1587
soep-core-preview,bijugend,bij_59_06_q121,soep-core-preview,jugendl,jl1588
soep-core-preview,bijugend,bij_59_07_q121,soep-core-preview,jugendl,jl1589
soep-core-preview,bijugend,bij_59_08_q121,soep-core-preview,jugendl,jl1590
soep-core-preview,bijugend,bij_59_09_q121,soep-core-preview,jugendl,jl1591
soep-core-preview,bijugend,bij_59_10_q121,soep-core-preview,jugendl,jl1592
soep-core-preview,bijugend,bij_59_11_q121,soep-core-preview,jugendl,jl1593
soep-core-preview,bijugend,bij_59_12_q121,soep-core-preview,jugendl,jl1594
soep-core-preview,bijugend,bij_59_13_q121,soep-core-preview,jugendl,jl1595
soep-core-preview,bijugend,bij_59_14_q121,soep-core-preview,jugendl,jl1596
soep-core-preview,bijugend,bij_59_15_q121,soep-core-preview,jugendl,jl1597
soep-core-preview,bijugend,bij_59_16_q121,soep-core-preview,jugendl,jl1598
soep-core-preview,bijugend,bij_59_17_q121,soep-core-preview,jugendl,jl1599
soep-core-preview,bijugend,bij_59_18_q121,soep-core-preview,jugendl,jl1600
soep-core-preview,bijugend,bij_59_19_q121,soep-core-preview,jugendl,jl1601
soep-core-preview,bijugend,bij_59_20_q121,soep-core-preview,jugendl,jl1602
soep-core-preview,bijugend,bij_60_01_q121,soep-core-preview,jugendl,jl1603
soep-core-preview,bijugend,bij_60_02_q121,soep-core-preview,jugendl,jl1604
soep-core-preview,bijugend,bij_60_03_q121,soep-core-preview,jugendl,jl1605
soep-core-preview,bijugend,bij_60_04_q121,soep-core-preview,jugendl,jl1606
soep-core-preview,bijugend,bij_60_05_q121,soep-core-preview,jugendl,jl1607
soep-core-preview,bijugend,bij_60_06_q121,soep-core-preview,jugendl,jl1608
soep-core-preview,bijugend,bij_60_07_q121,soep-core-preview,jugendl,jl1609
soep-core-preview,bijugend,bij_60_08_q121,soep-core-preview,jugendl,jl1610
soep-core-preview,bijugend,bij_60_09_q121,soep-core-preview,jugendl,jl1611
soep-core-preview,bijugend,bij_60_10_q121,soep-core-preview,jugendl,jl1612
soep-core-preview,bijugend,bij_60_isco08,soep-core-preview,jugendl,j_isco08_jobwish
soep-core-preview,bijugend,bij_60_kldb2010,soep-core-preview,jugendl,j_kldb2010_jobwish
soep-core-preview,bijugend,bij_61,soep-core-preview,jugendl,jl0201
soep-core-preview,bijugend,bij_61_01_q121,soep-core-preview,jugendl,jl1613
soep-core-preview,bijugend,bij_61_02_q121,soep-core-preview,jugendl,jl1614
soep-core-preview,bijugend,bij_61_03_q121,soep-core-preview,jugendl,jl1615
soep-core-preview,bijugend,bij_61_04_q121,soep-core-preview,jugendl,jl1616
soep-core-preview,bijugend,bij_61_05_q121,soep-core-preview,jugendl,jl1617
soep-core-preview,bijugend,bij_61_06_q121,soep-core-preview,jugendl,jl1618
soep-core-preview,bijugend,bij_61_07_q121,soep-core-preview,jugendl,jl1619
soep-core-preview,bijugend,bij_61_08_q121,soep-core-preview,jugendl,jl1620
soep-core-preview,bijugend,bij_61_09_q121,soep-core-preview,jugendl,jl1621
soep-core-preview,bijugend,bij_61_10_q121,soep-core-preview,jugendl,jl1622
soep-core-preview,bijugend,bij_62_01,soep-core-preview,jugendl,jl0202
soep-core-preview,bijugend,bij_62_01_q121,soep-core-preview,jugendl,jl1623
soep-core-preview,bijugend,bij_62_02,soep-core-preview,jugendl,jl0203
soep-core-preview,bijugend,bij_62_02_q121,soep-core-preview,jugendl,jl1624
soep-core-preview,bijugend,bij_62_03,soep-core-preview,jugendl,jl0204
soep-core-preview,bijugend,bij_62_03_q121,soep-core-preview,jugendl,jl1625
soep-core-preview,bijugend,bij_62_04,soep-core-preview,jugendl,jl0205
soep-core-preview,bijugend,bij_63_01,soep-core-preview,jugendl,jl0206
soep-core-preview,bijugend,bij_63_02,soep-core-preview,jugendl,jl0207
soep-core-preview,bijugend,bij_63_03,soep-core-preview,jugendl,jl0208
soep-core-preview,bijugend,bij_63_04,soep-core-preview,jugendl,jl0209
soep-core-preview,bijugend,bij_63_05,soep-core-preview,jugendl,jl0210
soep-core-preview,bijugend,bij_63_06,soep-core-preview,jugendl,jl0211
soep-core-preview,bijugend,bij_63_07,soep-core-preview,jugendl,jl0212
soep-core-preview,bijugend,bij_63_08,soep-core-preview,jugendl,jl0213
soep-core-preview,bijugend,bij_63_09,soep-core-preview,jugendl,jl0214
soep-core-preview,bijugend,bij_63_10,soep-core-preview,jugendl,jl0215
soep-core-preview,bijugend,bij_63_11,soep-core-preview,jugendl,jl0216
soep-core-preview,bijugend,bij_63_12,soep-core-preview,jugendl,jl0217
soep-core-preview,bijugend,bij_63_q121,soep-core-preview,jugendl,jl1626
soep-core-preview,bijugend,bij_64_01,soep-core-preview,jugendl,jl0221
soep-core-preview,bijugend,bij_64_01_q121,soep-core-preview,jugendl,jl1627
soep-core-preview,bijugend,bij_64_02,soep-core-preview,jugendl,jl0222
soep-core-preview,bijugend,bij_64_02_q121,soep-core-preview,jugendl,jl1628
soep-core-preview,bijugend,bij_64_03,soep-core-preview,jugendl,jl0223
soep-core-preview,bijugend,bij_64_03_q121,soep-core-preview,jugendl,jl1629
soep-core-preview,bijugend,bij_64_04,soep-core-preview,jugendl,jl0224
soep-core-preview,bijugend,bij_64_05,soep-core-preview,jugendl,jl0225
soep-core-preview,bijugend,bij_64_06,soep-core-preview,jugendl,jl0226
soep-core-preview,bijugend,bij_64_07,soep-core-preview,jugendl,jl0227
soep-core-preview,bijugend,bij_64_08,soep-core-preview,jugendl,jl0228
soep-core-preview,bijugend,bij_64_09,soep-core-preview,jugendl,jl0229
soep-core-preview,bijugend,bij_64_10,soep-core-preview,jugendl,jl0230
soep-core-preview,bijugend,bij_64_11,soep-core-preview,jugendl,jl0231
soep-core-preview,bijugend,bij_64_12,soep-core-preview,jugendl,jl0232
soep-core-preview,bijugend,bij_65_01_q121,soep-core-preview,jugendl,jl1630
soep-core-preview,bijugend,bij_65_02_q121,soep-core-preview,jugendl,jl1631
soep-core-preview,bijugend,bij_65_03_q121,soep-core-preview,jugendl,jl1632
soep-core-preview,bijugend,bij_66_q121,soep-core-preview,jugendl,jl1633
soep-core-preview,bijugend,bij_67,soep-core-preview,jugendl,jl0235_v1
soep-core-preview,bijugend,bij_67_01_q121,soep-core-preview,jugendl,jl1634
soep-core-preview,bijugend,bij_67_q120,soep-core-preview,jugendl,jl0505
soep-core-preview,bijugend,bij_68_01_q121,soep-core-preview,jugendl,jl1635
soep-core-preview,bijugend,bij_68_02,soep-core-preview,jugendl,jl0238
soep-core-preview,bijugend,bij_69,soep-core-preview,jugendl,jl0239
soep-core-preview,bijugend,bij_69_q121,soep-core-preview,jugendl,jl1636
soep-core-preview,bijugend,bij_70,soep-core-preview,jugendl,jl0240
soep-core-preview,bijugend,bij_70_q121,soep-core-preview,jugendl,jl1637
soep-core-preview,bijugend,bij_71_01,soep-core-preview,jugendl,jl0442
soep-core-preview,bijugend,bij_71_01_q121,soep-core-preview,jugendl,jl1638
soep-core-preview,bijugend,bij_71_02,soep-core-preview,jugendl,jl0443
soep-core-preview,bijugend,bij_71_02_q121,soep-core-preview,jugendl,jl1639
soep-core-preview,bijugend,bij_71_03,soep-core-preview,jugendl,jl0444
soep-core-preview,bijugend,bij_71_03_q121,soep-core-preview,jugendl,jl1640
soep-core-preview,bijugend,bij_71_04,soep-core-preview,jugendl,jl0248
soep-core-preview,bijugend,bij_71_04_q121,soep-core-preview,jugendl,jl1641
soep-core-preview,bijugend,bij_71_05,soep-core-preview,jugendl,jl0249
soep-core-preview,bijugend,bij_71_05_q121,soep-core-preview,jugendl,jl1642
soep-core-preview,bijugend,bij_71_06,soep-core-preview,jugendl,jl1249
soep-core-preview,bijugend,bij_71_06_q121,soep-core-preview,jugendl,jl1643
soep-core-preview,bijugend,bij_71_07_q121,soep-core-preview,jugendl,jl1644
soep-core-preview,bijugend,bij_71_08_q121,soep-core-preview,jugendl,jl1645
soep-core-preview,bijugend,bij_71_09_q121,soep-core-preview,jugendl,jl1646
soep-core-preview,bijugend,bij_71_10_q121,soep-core-preview,jugendl,jl1647
soep-core-preview,bijugend,bij_72,soep-core-preview,jugendl,jl0241
soep-core-preview,bijugend,bij_72_q121,soep-core-preview,jugendl,jl1648
soep-core-preview,bijugend,bij_73_01,soep-core-preview,jugendl,jl0242
soep-core-preview,bijugend,bij_73_03,soep-core-preview,jugendl,jl0243
soep-core-preview,bijugend,bij_73_q121,soep-core-preview,jugendl,jl1649
soep-core-preview,bijugend,bij_74,soep-core-preview,jugendl,jl0244
soep-core-preview,bijugend,bij_74_q121,soep-core-preview,jugendl,jl1650
soep-core-preview,bijugend,bij_75_02,soep-core-preview,jugendl,jl0418
soep-core-preview,bijugend,bij_75_q121,soep-core-preview,jugendl,jl1651
soep-core-preview,bijugend,bij_76,soep-core-preview,jugendl,jl0419
soep-core-preview,bijugend,bij_76_q121,soep-core-preview,jugendl,jl1652
soep-core-preview,bijugend,bij_77_02,soep-core-preview,jugendl,jl0245
soep-core-preview,bijugend,bij_77_q121,soep-core-preview,jugendl,jl1653
soep-core-preview,bijugend,bij_78,soep-core-preview,jugendl,jl0445
soep-core-preview,bijugend,bij_78_q121,soep-core-preview,jugendl,jl1654
soep-core-preview,bijugend,bij_79,soep-core-preview,jugendl,jl0272
soep-core-preview,bijugend,bij_79_01_q121,soep-core-preview,jugendl,jl1655
soep-core-preview,bijugend,bij_79_02_q121,soep-core-preview,jugendl,jl1656
soep-core-preview,bijugend,bij_80,soep-core-preview,jugendl,jl0273
soep-core-preview,bijugend,bij_80_01_q121,soep-core-preview,jugendl,jl1657
soep-core-preview,bijugend,bij_80_02_q121,soep-core-preview,jugendl,jl1658
soep-core-preview,bijugend,bij_81_01,soep-core-preview,jugendl,jl0446
soep-core-preview,bijugend,bij_81_01_q121,soep-core-preview,jugendl,jl1659
soep-core-preview,bijugend,bij_81_02,soep-core-preview,jugendl,jl0447
soep-core-preview,bijugend,bij_81_02_q121,soep-core-preview,jugendl,jl1660
soep-core-preview,bijugend,bij_81_03,soep-core-preview,jugendl,jl1406
soep-core-preview,bijugend,bij_81_04,soep-core-preview,jugendl,jl1407
soep-core-preview,bijugend,bij_81_05,soep-core-preview,jugendl,jl1408
soep-core-preview,bijugend,bij_81_06,soep-core-preview,jugendl,jl1409
soep-core-preview,bijugend,bij_81_07,soep-core-preview,jugendl,jl1410
soep-core-preview,bijugend,bij_81_08,soep-core-preview,jugendl,jl1411
soep-core-preview,bijugend,bij_81_09,soep-core-preview,jugendl,jl0454
soep-core-preview,bijugend,bij_81_10,soep-core-preview,jugendl,jl0455
soep-core-preview,bijugend,bij_81_11,soep-core-preview,jugendl,jl0456
soep-core-preview,bijugend,bij_81_12,soep-core-preview,jugendl,jl0457
soep-core-preview,bijugend,bij_81_13,soep-core-preview,jugendl,jl0458
soep-core-preview,bijugend,bij_81_14,soep-core-preview,jugendl,jl0459
soep-core-preview,bijugend,bij_81_15,soep-core-preview,jugendl,jl0460
soep-core-preview,bijugend,bij_81_16,soep-core-preview,jugendl,jl0461
soep-core-preview,bijugend,bij_81_17,soep-core-preview,jugendl,jl0462
soep-core-preview,bijugend,bij_81_18,soep-core-preview,jugendl,jl0463
soep-core-preview,bijugend,bij_81_19,soep-core-preview,jugendl,jl0464
soep-core-preview,bijugend,bij_81_20,soep-core-preview,jugendl,jl0465
soep-core-preview,bijugend,bij_81_21,soep-core-preview,jugendl,jl0466
soep-core-preview,bijugend,bij_81_22,soep-core-preview,jugendl,jl0467
soep-core-preview,bijugend,bij_81_23,soep-core-preview,jugendl,jl0468
soep-core-preview,bijugend,bij_81_24,soep-core-preview,jugendl,jl0469
soep-core-preview,bijugend,bij_81_25,soep-core-preview,jugendl,jl0470
soep-core-preview,bijugend,bij_81_26,soep-core-preview,jugendl,jl0471
soep-core-preview,bijugend,bij_81_27,soep-core-preview,jugendl,jl0472
soep-core-preview,bijugend,bij_81_28,soep-core-preview,jugendl,jl0473
soep-core-preview,bijugend,bij_81_29,soep-core-preview,jugendl,jl0474
soep-core-preview,bijugend,bij_81_30,soep-core-preview,jugendl,jl0475
soep-core-preview,bijugend,bij_81_31,soep-core-preview,jugendl,jl0476
soep-core-preview,bijugend,bij_81_32,soep-core-preview,jugendl,jl0477
soep-core-preview,bijugend,bij_81_33,soep-core-preview,jugendl,jl0478
soep-core-preview,bijugend,bij_81_34,soep-core-preview,jugendl,jl0479
soep-core-preview,bijugend,bij_81_35,soep-core-preview,jugendl,jl0480
soep-core-preview,bijugend,bij_81_36,soep-core-preview,jugendl,jl0481
soep-core-preview,bijugend,bij_81_37,soep-core-preview,jugendl,jl0482
soep-core-preview,bijugend,bij_81_38,soep-core-preview,jugendl,jl0483
soep-core-preview,bijugend,bij_81_39,soep-core-preview,jugendl,jl0484
soep-core-preview,bijugend,bij_81_40,soep-core-preview,jugendl,jl0485
soep-core-preview,bijugend,bij_81_41,soep-core-preview,jugendl,jl0486
soep-core-preview,bijugend,bij_81_42,soep-core-preview,jugendl,jl0487
soep-core-preview,bijugend,bij_81_43,soep-core-preview,jugendl,jl0488
soep-core-preview,bijugend,bij_81_44,soep-core-preview,jugendl,jl0489
soep-core-preview,bijugend,bij_81_45,soep-core-preview,jugendl,jl0490
soep-core-preview,bijugend,bij_81_46,soep-core-preview,jugendl,jl0491
soep-core-preview,bijugend,bij_81_47,soep-core-preview,jugendl,jl0492
soep-core-preview,bijugend,bij_81_48,soep-core-preview,jugendl,jl0493
soep-core-preview,bijugend,bij_81_49,soep-core-preview,jugendl,jl0494
soep-core-preview,bijugend,bij_81_50,soep-core-preview,jugendl,jl0495
soep-core-preview,bijugend,bij_82_01,soep-core-preview,jugendl,jl0279
soep-core-preview,bijugend,bij_82_02,soep-core-preview,jugendl,jl0280
soep-core-preview,bijugend,bij_82_03,soep-core-preview,jugendl,jl0281
soep-core-preview,bijugend,bij_82_04,soep-core-preview,jugendl,jl0282
soep-core-preview,bijugend,bij_82_05,soep-core-preview,jugendl,jl0283
soep-core-preview,bijugend,bij_82_06,soep-core-preview,jugendl,jl0284
soep-core-preview,bijugend,bij_82_07,soep-core-preview,jugendl,jl0285
soep-core-preview,bijugend,bij_82_08,soep-core-preview,jugendl,jl0286
soep-core-preview,bijugend,bij_82_09,soep-core-preview,jugendl,jl0287
soep-core-preview,bijugend,bij_82_q121,soep-core-preview,jugendl,jl1661
soep-core-preview,bijugend,bij_83,soep-core-preview,jugendl,jl0288
soep-core-preview,bijugend,bij_83_q121,soep-core-preview,jugendl,jl1662
soep-core-preview,bijugend,bij_84_01,soep-core-preview,jugendl,jl0289
soep-core-preview,bijugend,bij_84_02,soep-core-preview,jugendl,jl0290
soep-core-preview,bijugend,bij_84_03,soep-core-preview,jugendl,jl0291
soep-core-preview,bijugend,bij_84_04,soep-core-preview,jugendl,jl0292
soep-core-preview,bijugend,bij_84_q121,soep-core-preview,jugendl,jl1663
soep-core-preview,bijugend,bij_85_01,soep-core-preview,jugendl,jl0293
soep-core-preview,bijugend,bij_85_02,soep-core-preview,jugendl,jl0294
soep-core-preview,bijugend,bij_85_q121,soep-core-preview,jugendl,jl1664
soep-core-preview,bijugend,bij_86_01,soep-core-preview,jugendl,jl0295
soep-core-preview,bijugend,bij_86_01_q120,soep-core-preview,jugendl,jl0506
soep-core-preview,bijugend,bij_86_02,soep-core-preview,jugendl,jl0296
soep-core-preview,bijugend,bij_86_02_q120,soep-core-preview,jugendl,jl0507
soep-core-preview,bijugend,bij_86_04,soep-core-preview,jugendl,jl0297
soep-core-preview,bijugend,bij_86_06,soep-core-preview,jugendl,jl0298
soep-core-preview,bijugend,bij_86_q121,soep-core-preview,jugendl,jl1665
soep-core-preview,bijugend,bij_87_01,soep-core-preview,jugendl,jl0299
soep-core-preview,bijugend,bij_87_01_q120,soep-core-preview,jugendl,jl0508
soep-core-preview,bijugend,bij_87_02,soep-core-preview,jugendl,jl0300
soep-core-preview,bijugend,bij_87_02_q120,soep-core-preview,jugendl,jl0509
soep-core-preview,bijugend,bij_87_06_q120,soep-core-preview,jugendl,jl0511
soep-core-preview,bijugend,bij_87_q121,soep-core-preview,jugendl,jl1666
soep-core-preview,bijugend,bij_88_01,soep-core-preview,jugendl,jl0301_v1
soep-core-preview,bijugend,bij_88_01_q120,soep-core-preview,jugendl,jl0512
soep-core-preview,bijugend,bij_88_02,soep-core-preview,jugendl,jl0302_v1
soep-core-preview,bijugend,bij_88_02_q120,soep-core-preview,jugendl,jl0513
soep-core-preview,bijugend,bij_88_03_q120,soep-core-preview,jugendl,jl0514
soep-core-preview,bijugend,bij_88_04_q120,soep-core-preview,jugendl,jl0515
soep-core-preview,bijugend,bij_88_05_q120,soep-core-preview,jugendl,jl0516
soep-core-preview,bijugend,bij_88_06_q120,soep-core-preview,jugendl,jl0517
soep-core-preview,bijugend,bij_88_q121,soep-core-preview,jugendl,jl1667
soep-core-preview,bijugend,bij_89_01,soep-core-preview,jugendl,jl0303
soep-core-preview,bijugend,bij_89_02,soep-core-preview,jugendl,jl0304
soep-core-preview,bijugend,bij_89_q121,soep-core-preview,jugendl,jl1668
soep-core-preview,bijugend,bij_90_01_isco08,soep-core-preview,jugendl,j_isco08_jobfather
soep-core-preview,bijugend,bij_90_01_kldb2010,soep-core-preview,jugendl,j_kldb2010_jobfather
soep-core-preview,bijugend,bij_90_02_isco08,soep-core-preview,jugendl,j_isco08_jobmother
soep-core-preview,bijugend,bij_90_02_kldb2010,soep-core-preview,jugendl,j_kldb2010_jobmother
soep-core-preview,bijugend,bij_90_q121,soep-core-preview,jugendl,jl1669
soep-core-preview,bijugend,bij_91_01,soep-core-preview,jugendl,jl0307
soep-core-preview,bijugend,bij_91_02,soep-core-preview,jugendl,jl0308
soep-core-preview,bijugend,bij_91_03,soep-core-preview,jugendl,jl0309
soep-core-preview,bijugend,bij_91_04,soep-core-preview,jugendl,jl0310
soep-core-preview,bijugend,bij_91_05,soep-core-preview,jugendl,jl0311
soep-core-preview,bijugend,bij_91_06,soep-core-preview,jugendl,jl0312
soep-core-preview,bijugend,bij_91_07,soep-core-preview,jugendl,jl0313_v2
soep-core-preview,bijugend,bij_91_08,soep-core-preview,jugendl,jl0314_v2
soep-core-preview,bijugend,bij_91_09,soep-core-preview,jugendl,jl0315
soep-core-preview,bijugend,bij_91_10,soep-core-preview,jugendl,jl0316
soep-core-preview,bijugend,bij_91_q121,soep-core-preview,jugendl,jl1670
soep-core-preview,bijugend,bij_92_01,soep-core-preview,jugendl,jl0327_v2
soep-core-preview,bijugend,bij_92_01_q120,soep-core-preview,jugendl,jl0520
soep-core-preview,bijugend,bij_92_02,soep-core-preview,jugendl,jl0328_v2
soep-core-preview,bijugend,bij_92_02_q120,soep-core-preview,jugendl,jl0521
soep-core-preview,bijugend,bij_92_03_q120,soep-core-preview,jugendl,jl0522
soep-core-preview,bijugend,bij_92_04_q120,soep-core-preview,jugendl,jl0523
soep-core-preview,bijugend,bij_92_q121,soep-core-preview,jugendl,jl1671
soep-core-preview,bijugend,bij_93,soep-core-preview,jugendl,jl0329
soep-core-preview,bijugend,bij_93_q121,soep-core-preview,jugendl,jl1672
soep-core-preview,bijugend,bij_94,soep-core-preview,jugendl,jl0330
soep-core-preview,bijugend,bij_94_q121,soep-core-preview,jugendl,jl1673
soep-core-preview,bijugend,bij_95_01,soep-core-preview,jugendl,jl0337
soep-core-preview,bijugend,bij_95_02,soep-core-preview,jugendl,jl0338
soep-core-preview,bijugend,bij_95_03,soep-core-preview,jugendl,jl0339
soep-core-preview,bijugend,bij_95_04,soep-core-preview,jugendl,jl0340
soep-core-preview,bijugend,bij_95_05,soep-core-preview,jugendl,jl0341
soep-core-preview,bijugend,bij_95_06,soep-core-preview,jugendl,jl0342
soep-core-preview,bijugend,bij_95_07,soep-core-preview,jugendl,jl0343
soep-core-preview,bijugend,bij_95_08,soep-core-preview,jugendl,jl0344
soep-core-preview,bijugend,bij_95_09,soep-core-preview,jugendl,jl0345
soep-core-preview,bijugend,bij_95_10,soep-core-preview,jugendl,jl0346
soep-core-preview,bijugend,bij_95_11,soep-core-preview,jugendl,jl0347
soep-core-preview,bijugend,bij_95_12,soep-core-preview,jugendl,jl0348
soep-core-preview,bijugend,bij_95_q121,soep-core-preview,jugendl,jl1674
soep-core-preview,bijugend,bij_96,soep-core-preview,jugendl,jl0349
soep-core-preview,bijugend,bij_96_q121,soep-core-preview,jugendl,jl1675
soep-core-preview,bijugend,bij_97_01,soep-core-preview,jugendl,jl0350
soep-core-preview,bijugend,bij_97_02,soep-core-preview,jugendl,jl0351
soep-core-preview,bijugend,bij_97_03,soep-core-preview,jugendl,jl0352
soep-core-preview,bijugend,bij_97_04,soep-core-preview,jugendl,jl0353
soep-core-preview,bijugend,bij_97_05,soep-core-preview,jugendl,jl0354
soep-core-preview,bijugend,bij_97_06,soep-core-preview,jugendl,jl0355
soep-core-preview,bijugend,bij_97_07,soep-core-preview,jugendl,jl0356
soep-core-preview,bijugend,bij_97_08,soep-core-preview,jugendl,jl0357
soep-core-preview,bijugend,bij_97_09,soep-core-preview,jugendl,jl0358
soep-core-preview,bijugend,bij_97_10,soep-core-preview,jugendl,jl0359
soep-core-preview,bijugend,bij_97_11,soep-core-preview,jugendl,jl0360
soep-core-preview,bijugend,bij_97_12,soep-core-preview,jugendl,jl0361
soep-core-preview,bijugend,bij_97_13,soep-core-preview,jugendl,jl0362
soep-core-preview,bijugend,bij_97_14,soep-core-preview,jugendl,jl0363
soep-core-preview,bijugend,bij_97_15,soep-core-preview,jugendl,jl0364
soep-core-preview,bijugend,bij_97_q121,soep-core-preview,jugendl,jl1676
soep-core-preview,bijugend,bij_98_01,soep-core-preview,jugendl,jl0365
soep-core-preview,bijugend,bij_98_02,soep-core-preview,jugendl,jl0366
soep-core-preview,bijugend,bij_98_03,soep-core-preview,jugendl,jl0367
soep-core-preview,bijugend,bij_98_04,soep-core-preview,jugendl,jl0368
soep-core-preview,bijugend,bij_98_05,soep-core-preview,jugendl,jl0369
soep-core-preview,bijugend,bij_98_06,soep-core-preview,jugendl,jl0370
soep-core-preview,bijugend,bij_98_07,soep-core-preview,jugendl,jl0371
soep-core-preview,bijugend,bij_98_08,soep-core-preview,jugendl,jl0372
soep-core-preview,bijugend,bij_98_09,soep-core-preview,jugendl,jl0373
soep-core-preview,bijugend,bij_98_10,soep-core-preview,jugendl,jl0374
soep-core-preview,bijugend,bij_98_11,soep-core-preview,jugendl,jl0375
soep-core-preview,bijugend,bij_98_12,soep-core-preview,jugendl,jl0376
soep-core-preview,bijugend,bij_98_13,soep-core-preview,jugendl,jl0377
soep-core-preview,bijugend,bij_98_14,soep-core-preview,jugendl,jl0378
soep-core-preview,bijugend,bij_98_15,soep-core-preview,jugendl,jl0379
soep-core-preview,bijugend,bij_98_16,soep-core-preview,jugendl,jl0380
soep-core-preview,bijugend,bij_98_17,soep-core-preview,jugendl,jl1380
soep-core-preview,bijugend,bij_98_q121,soep-core-preview,jugendl,jl1677
soep-core-preview,bijugend,bij_99,soep-core-preview,jugendl,jl0218
soep-core-preview,bijugend,bij_zgeraet,soep-core-preview,jugendl,jl0538
soep-core-preview,bijugend,bijanw,soep-core-preview,jugendl,jlanw
soep-core-preview,bijugend,bijbirthm,soep-core-preview,jugendl,jl0234
soep-core-preview,bijugend,bijbirthy,soep-core-preview,jugendl,jl0233
soep-core-preview,bijugend,bijdauer1,soep-core-preview,jugendl,jlinda1
soep-core-preview,bijugend,bijdauer2,soep-core-preview,jugendl,jlinda2
soep-core-preview,bijugend,bijinta,soep-core-preview,jugendl,jlinta
soep-core-preview,bijugend,bijminin,soep-core-preview,jugendl,iminute
soep-core-preview,bijugend,bijmonin,soep-core-preview,jugendl,imonth
soep-core-preview,bijugend,bijstin,soep-core-preview,jugendl,ihour
soep-core-preview,bijugend,bijtagin,soep-core-preview,jugendl,iday
soep-core-preview,bijugend,bipnr,soep-core-preview,jugendl,pnr
soep-core-preview,bijugend,bispvers,soep-core-preview,jugendl,langv_v1
soep-core-preview,bijugend,hhnr,soep-core-preview,jugendl,cid
soep-core-preview,bijugend,hhnrakt,soep-core-preview,jugendl,hid
